"area_name","area_code","date","new_cases","total_cases"
"Kingston upon Thames","E09000021",2020-07-11,1,741
"Lambeth","E09000022",2020-07-11,1,1366
"Lewisham","E09000023",2020-07-11,0,1201
"Merton","E09000024",2020-07-11,2,941
"Newham","E09000025",2020-07-11,2,1275
"Redbridge","E09000026",2020-07-11,0,1120
"Richmond upon Thames","E09000027",2020-07-11,0,539
"Southwark","E09000028",2020-07-11,0,1450
"Sutton","E09000029",2020-07-11,0,1006
"Tower Hamlets","E09000030",2020-07-11,0,824
"Waltham Forest","E09000031",2020-07-11,2,1023
"Wandsworth","E09000032",2020-07-11,1,1165
"Westminster","E09000033",2020-07-11,0,791
"Barking and Dagenham","E09000002",2020-07-12,1,710
"Barnet","E09000003",2020-07-12,4,1608
"Bexley","E09000004",2020-07-12,3,1066
"Brent","E09000005",2020-07-12,2,1744
"Bromley","E09000006",2020-07-12,0,1521
"Camden","E09000007",2020-07-12,1,701
"Croydon","E09000008",2020-07-12,1,1861
"Ealing","E09000009",2020-07-12,2,1572
"Enfield","E09000010",2020-07-12,0,1190
"Greenwich","E09000011",2020-07-12,1,957
"Hackney and City of London","E09000012",2020-07-12,3,830
"Hammersmith and Fulham","E09000013",2020-07-12,0,760
"Haringey","E09000014",2020-07-12,2,762
"Harrow","E09000015",2020-07-12,1,1282
"Havering","E09000016",2020-07-12,1,952
"Hillingdon","E09000017",2020-07-12,3,1117
"Hounslow","E09000018",2020-07-12,3,1074
"Islington","E09000019",2020-07-12,2,560
"Kensington and Chelsea","E09000020",2020-07-12,0,565
"Kingston upon Thames","E09000021",2020-07-12,0,741
"Lambeth","E09000022",2020-07-12,0,1366
"Lewisham","E09000023",2020-07-12,0,1201
"Merton","E09000024",2020-07-12,0,941
"Newham","E09000025",2020-07-12,3,1278
"Redbridge","E09000026",2020-07-12,0,1120
"Richmond upon Thames","E09000027",2020-07-12,0,539
"Southwark","E09000028",2020-07-12,0,1450
"Sutton","E09000029",2020-07-12,1,1007
"Tower Hamlets","E09000030",2020-07-12,0,824
"Waltham Forest","E09000031",2020-07-12,0,1023
"Wandsworth","E09000032",2020-07-12,1,1166
"Westminster","E09000033",2020-07-12,3,794
"Barking and Dagenham","E09000002",2020-07-13,1,711
"Barnet","E09000003",2020-07-13,9,1617
"Bexley","E09000004",2020-07-13,2,1068
"Brent","E09000005",2020-07-13,1,1745
"Bromley","E09000006",2020-07-13,1,1522
"Camden","E09000007",2020-07-13,3,704
"Croydon","E09000008",2020-07-13,0,1861
"Ealing","E09000009",2020-07-13,2,1574
"Enfield","E09000010",2020-07-13,5,1195
"Greenwich","E09000011",2020-07-13,2,959
"Hackney and City of London","E09000012",2020-07-13,8,838
"Hammersmith and Fulham","E09000013",2020-07-13,1,761
"Haringey","E09000014",2020-07-13,5,767
"Harrow","E09000015",2020-07-13,1,1283
"Havering","E09000016",2020-07-13,1,953
"Hillingdon","E09000017",2020-07-13,1,1118
"Hounslow","E09000018",2020-07-13,3,1077
"Islington","E09000019",2020-07-13,1,561
"Kensington and Chelsea","E09000020",2020-07-13,0,565
"Kingston upon Thames","E09000021",2020-07-13,2,743
"Lambeth","E09000022",2020-07-13,2,1368
"Lewisham","E09000023",2020-07-13,2,1203
"Merton","E09000024",2020-07-13,2,943
"Newham","E09000025",2020-07-13,8,1286
"Redbridge","E09000026",2020-07-13,6,1126
"Richmond upon Thames","E09000027",2020-07-13,1,540
"Southwark","E09000028",2020-07-13,3,1453
"Sutton","E09000029",2020-07-13,1,1008
"Tower Hamlets","E09000030",2020-07-13,2,826
"Waltham Forest","E09000031",2020-07-13,3,1026
"Wandsworth","E09000032",2020-07-13,5,1171
"Westminster","E09000033",2020-07-13,1,795
"Barking and Dagenham","E09000002",2020-07-14,2,713
"Barnet","E09000003",2020-07-14,1,1618
"Bexley","E09000004",2020-07-14,2,1070
"Brent","E09000005",2020-07-14,2,1747
"Bromley","E09000006",2020-07-14,1,1523
"Camden","E09000007",2020-07-14,0,704
"Croydon","E09000008",2020-07-14,1,1862
"Ealing","E09000009",2020-07-14,2,1576
"Enfield","E09000010",2020-07-14,3,1198
"Greenwich","E09000011",2020-07-14,0,959
"Hackney and City of London","E09000012",2020-07-14,12,850
"Hammersmith and Fulham","E09000013",2020-07-14,0,761
"Haringey","E09000014",2020-07-14,1,768
"Harrow","E09000015",2020-07-14,3,1286
"Havering","E09000016",2020-07-14,7,960
"Hillingdon","E09000017",2020-07-14,1,1119
"Hounslow","E09000018",2020-07-14,2,1079
"Islington","E09000019",2020-07-14,2,563
"Kensington and Chelsea","E09000020",2020-07-14,0,565
"Kingston upon Thames","E09000021",2020-07-14,1,744
"Lambeth","E09000022",2020-07-14,3,1371
"Lewisham","E09000023",2020-07-14,4,1207
"Merton","E09000024",2020-07-14,0,943
"Newham","E09000025",2020-07-14,3,1289
"Redbridge","E09000026",2020-07-14,1,1127
"Richmond upon Thames","E09000027",2020-07-14,0,540
"Southwark","E09000028",2020-07-14,1,1454
"Sutton","E09000029",2020-07-14,2,1010
"Tower Hamlets","E09000030",2020-07-14,0,826
"Waltham Forest","E09000031",2020-07-14,4,1030
"Wandsworth","E09000032",2020-07-14,1,1172
"Westminster","E09000033",2020-07-14,0,795
"Barking and Dagenham","E09000002",2020-07-15,4,717
"Barnet","E09000003",2020-07-15,7,1625
"Bexley","E09000004",2020-07-15,0,1070
"Brent","E09000005",2020-07-15,2,1749
"Bromley","E09000006",2020-07-15,2,1525
"Camden","E09000007",2020-07-15,1,705
"Croydon","E09000008",2020-07-15,2,1864
"Ealing","E09000009",2020-07-15,2,1578
"Enfield","E09000010",2020-07-15,1,1199
"Greenwich","E09000011",2020-07-15,3,962
"Hackney and City of London","E09000012",2020-07-15,10,860
"Hammersmith and Fulham","E09000013",2020-07-15,0,761
"Haringey","E09000014",2020-07-15,1,769
"Harrow","E09000015",2020-07-15,2,1288
"Havering","E09000016",2020-07-15,2,962
"Hillingdon","E09000017",2020-07-15,3,1122
"Hounslow","E09000018",2020-07-15,1,1080
"Islington","E09000019",2020-07-15,1,564
"Kensington and Chelsea","E09000020",2020-07-15,3,568
"Kingston upon Thames","E09000021",2020-07-15,0,744
"Lambeth","E09000022",2020-07-15,3,1374
"Lewisham","E09000023",2020-07-15,4,1211
"Merton","E09000024",2020-07-15,0,943
"Newham","E09000025",2020-07-15,5,1294
"Redbridge","E09000026",2020-07-15,3,1130
"Richmond upon Thames","E09000027",2020-07-15,1,541
"Southwark","E09000028",2020-07-15,3,1457
"Sutton","E09000029",2020-07-15,0,1010
"Tower Hamlets","E09000030",2020-07-15,1,827
"Waltham Forest","E09000031",2020-07-15,4,1034
"Wandsworth","E09000032",2020-07-15,3,1175
"Westminster","E09000033",2020-07-15,2,797
"Barking and Dagenham","E09000002",2020-07-16,1,718
"Barnet","E09000003",2020-07-16,0,1625
"Bexley","E09000004",2020-07-16,3,1073
"Brent","E09000005",2020-07-16,2,1751
"Bromley","E09000006",2020-07-16,1,1526
"Camden","E09000007",2020-07-16,1,706
"Croydon","E09000008",2020-07-16,2,1866
"Ealing","E09000009",2020-07-16,0,1578
"Enfield","E09000010",2020-07-16,2,1201
"Greenwich","E09000011",2020-07-16,1,963
"Hackney and City of London","E09000012",2020-07-16,8,868
"Hammersmith and Fulham","E09000013",2020-07-16,1,762
"Haringey","E09000014",2020-07-16,1,770
"Harrow","E09000015",2020-07-16,0,1288
"Havering","E09000016",2020-07-16,3,965
"Hillingdon","E09000017",2020-07-16,7,1129
"Hounslow","E09000018",2020-07-16,3,1083
"Islington","E09000019",2020-07-16,2,566
"Kensington and Chelsea","E09000020",2020-07-16,1,569
"Kingston upon Thames","E09000021",2020-07-16,1,745
"Lambeth","E09000022",2020-07-16,2,1376
"Lewisham","E09000023",2020-07-16,4,1215
"Merton","E09000024",2020-07-16,1,944
"Newham","E09000025",2020-07-16,2,1296
"Redbridge","E09000026",2020-07-16,3,1133
"Richmond upon Thames","E09000027",2020-07-16,1,542
"Southwark","E09000028",2020-07-16,2,1459
"Sutton","E09000029",2020-07-16,1,1011
"Tower Hamlets","E09000030",2020-07-16,3,830
"Waltham Forest","E09000031",2020-07-16,3,1037
"Wandsworth","E09000032",2020-07-16,5,1180
"Westminster","E09000033",2020-07-16,3,800
"Barking and Dagenham","E09000002",2020-07-17,1,719
"Barnet","E09000003",2020-07-17,4,1629
"Bexley","E09000004",2020-07-17,3,1076
"Brent","E09000005",2020-07-17,2,1753
"Bromley","E09000006",2020-07-17,0,1526
"Camden","E09000007",2020-07-17,0,706
"Croydon","E09000008",2020-07-17,1,1867
"Ealing","E09000009",2020-07-17,3,1581
"Enfield","E09000010",2020-07-17,0,1201
"Greenwich","E09000011",2020-07-17,1,964
"Hackney and City of London","E09000012",2020-07-17,1,869
"Hammersmith and Fulham","E09000013",2020-07-17,2,764
"Haringey","E09000014",2020-07-17,2,772
"Harrow","E09000015",2020-07-17,0,1288
"Havering","E09000016",2020-07-17,1,966
"Hillingdon","E09000017",2020-07-17,1,1130
"Hounslow","E09000018",2020-07-17,2,1085
"Islington","E09000019",2020-07-17,1,567
"Kensington and Chelsea","E09000020",2020-07-17,1,570
"Kingston upon Thames","E09000021",2020-07-17,1,746
"Lambeth","E09000022",2020-07-17,0,1376
"Lewisham","E09000023",2020-07-17,1,1216
"Merton","E09000024",2020-07-17,4,948
"Newham","E09000025",2020-07-17,3,1299
"Redbridge","E09000026",2020-07-17,1,1134
"Richmond upon Thames","E09000027",2020-07-17,0,542
"Southwark","E09000028",2020-07-17,1,1460
"Sutton","E09000029",2020-07-17,0,1011
"Tower Hamlets","E09000030",2020-07-17,6,836
"Waltham Forest","E09000031",2020-07-17,1,1038
"Wandsworth","E09000032",2020-07-17,3,1183
"Westminster","E09000033",2020-07-17,1,801
"Barking and Dagenham","E09000002",2020-07-18,1,720
"Barnet","E09000003",2020-07-18,5,1634
"Bexley","E09000004",2020-07-18,0,1076
"Brent","E09000005",2020-07-18,0,1753
"Bromley","E09000006",2020-07-18,1,1527
"Camden","E09000007",2020-07-18,1,707
"Croydon","E09000008",2020-07-18,0,1867
"Ealing","E09000009",2020-07-18,2,1583
"Enfield","E09000010",2020-07-18,4,1205
"Greenwich","E09000011",2020-07-18,0,964
"Hackney and City of London","E09000012",2020-07-18,7,876
"Hammersmith and Fulham","E09000013",2020-07-18,0,764
"Haringey","E09000014",2020-07-18,3,775
"Harrow","E09000015",2020-07-18,0,1288
"Havering","E09000016",2020-07-18,2,968
"Hillingdon","E09000017",2020-07-18,2,1132
"Hounslow","E09000018",2020-07-18,0,1085
"Islington","E09000019",2020-07-18,2,569
"Kensington and Chelsea","E09000020",2020-07-18,0,570
"Kingston upon Thames","E09000021",2020-07-18,0,746
"Lambeth","E09000022",2020-07-18,1,1377
"Lewisham","E09000023",2020-07-18,1,1217
"Merton","E09000024",2020-07-18,1,949
"Newham","E09000025",2020-07-18,3,1302
"Redbridge","E09000026",2020-07-18,4,1138
"Richmond upon Thames","E09000027",2020-07-18,1,543
"Southwark","E09000028",2020-07-18,3,1463
"Sutton","E09000029",2020-07-18,0,1011
"Tower Hamlets","E09000030",2020-07-18,2,838
"Waltham Forest","E09000031",2020-07-18,0,1038
"Wandsworth","E09000032",2020-07-18,2,1185
"Westminster","E09000033",2020-07-18,0,801
"Barking and Dagenham","E09000002",2020-07-19,0,720
"Barnet","E09000003",2020-07-19,2,1636
"Bexley","E09000004",2020-07-19,4,1080
"Brent","E09000005",2020-07-19,0,1753
"Bromley","E09000006",2020-07-19,0,1527
"Camden","E09000007",2020-07-19,1,708
"Croydon","E09000008",2020-07-19,1,1868
"Ealing","E09000009",2020-07-19,2,1585
"Enfield","E09000010",2020-07-19,3,1208
"Greenwich","E09000011",2020-07-19,0,964
"Hackney and City of London","E09000012",2020-07-19,5,881
"Hammersmith and Fulham","E09000013",2020-07-19,0,764
"Haringey","E09000014",2020-07-19,2,777
"Harrow","E09000015",2020-07-19,0,1288
"Havering","E09000016",2020-07-19,1,969
"Hillingdon","E09000017",2020-07-19,0,1132
"Hounslow","E09000018",2020-07-19,2,1087
"Islington","E09000019",2020-07-19,0,569
"Kensington and Chelsea","E09000020",2020-07-19,1,571
"Kingston upon Thames","E09000021",2020-07-19,0,746
"Lambeth","E09000022",2020-07-19,1,1378
"Lewisham","E09000023",2020-07-19,1,1218
"Merton","E09000024",2020-07-19,0,949
"Newham","E09000025",2020-07-19,1,1303
"Redbridge","E09000026",2020-07-19,3,1141
"Richmond upon Thames","E09000027",2020-07-19,0,543
"Southwark","E09000028",2020-07-19,1,1464
"Sutton","E09000029",2020-07-19,2,1013
"Tower Hamlets","E09000030",2020-07-19,3,841
"Waltham Forest","E09000031",2020-07-19,2,1040
"Wandsworth","E09000032",2020-07-19,1,1186
"Westminster","E09000033",2020-07-19,2,803
"Barking and Dagenham","E09000002",2020-07-20,2,722
"Barnet","E09000003",2020-07-20,2,1638
"Bexley","E09000004",2020-07-20,4,1084
"Brent","E09000005",2020-07-20,3,1756
"Bromley","E09000006",2020-07-20,2,1529
"Camden","E09000007",2020-07-20,0,708
"Croydon","E09000008",2020-07-20,2,1870
"Ealing","E09000009",2020-07-20,9,1594
"Enfield","E09000010",2020-07-20,0,1208
"Greenwich","E09000011",2020-07-20,0,964
"Hackney and City of London","E09000012",2020-07-20,13,894
"Hammersmith and Fulham","E09000013",2020-07-20,3,767
"Haringey","E09000014",2020-07-20,3,780
"Harrow","E09000015",2020-07-20,4,1292
"Havering","E09000016",2020-07-20,6,975
"Hillingdon","E09000017",2020-07-20,3,1135
"Hounslow","E09000018",2020-07-20,4,1091
"Islington","E09000019",2020-07-20,2,571
"Kensington and Chelsea","E09000020",2020-07-20,2,573
"Kingston upon Thames","E09000021",2020-07-20,1,747
"Lambeth","E09000022",2020-07-20,4,1382
"Lewisham","E09000023",2020-07-20,4,1222
"Merton","E09000024",2020-07-20,4,953
"Newham","E09000025",2020-07-20,1,1304
"Redbridge","E09000026",2020-07-20,1,1142
"Richmond upon Thames","E09000027",2020-07-20,1,544
"Southwark","E09000028",2020-07-20,5,1469
"Sutton","E09000029",2020-07-20,1,1014
"Tower Hamlets","E09000030",2020-07-20,4,845
"Waltham Forest","E09000031",2020-07-20,2,1042
"Wandsworth","E09000032",2020-07-20,3,1189
"Westminster","E09000033",2020-07-20,2,805
"Barking and Dagenham","E09000002",2020-07-21,2,724
"Barnet","E09000003",2020-07-21,2,1640
"Bexley","E09000004",2020-07-21,0,1084
"Brent","E09000005",2020-07-21,6,1762
"Bromley","E09000006",2020-07-21,0,1529
"Camden","E09000007",2020-07-21,0,708
"Croydon","E09000008",2020-07-21,1,1871
"Ealing","E09000009",2020-07-21,0,1594
"Enfield","E09000010",2020-07-21,1,1209
"Greenwich","E09000011",2020-07-21,4,968
"Hackney and City of London","E09000012",2020-07-21,11,905
"Hammersmith and Fulham","E09000013",2020-07-21,1,768
"Haringey","E09000014",2020-07-21,2,782
"Harrow","E09000015",2020-07-21,4,1296
"Havering","E09000016",2020-07-21,6,981
"Hillingdon","E09000017",2020-07-21,2,1137
"Hounslow","E09000018",2020-07-21,2,1093
"Islington","E09000019",2020-07-21,3,574
"Kensington and Chelsea","E09000020",2020-07-21,3,576
"Kingston upon Thames","E09000021",2020-07-21,2,749
"Lambeth","E09000022",2020-07-21,4,1386
"Lewisham","E09000023",2020-07-21,2,1224
"Merton","E09000024",2020-07-21,1,954
"Newham","E09000025",2020-07-21,1,1305
"Redbridge","E09000026",2020-07-21,2,1144
"Richmond upon Thames","E09000027",2020-07-21,1,545
"Southwark","E09000028",2020-07-21,1,1470
"Sutton","E09000029",2020-07-21,5,1019
"Tower Hamlets","E09000030",2020-07-21,8,853
"Waltham Forest","E09000031",2020-07-21,2,1044
"Wandsworth","E09000032",2020-07-21,2,1191
"Westminster","E09000033",2020-07-21,1,806
"Barking and Dagenham","E09000002",2020-07-22,3,727
"Barnet","E09000003",2020-07-22,7,1647
"Bexley","E09000004",2020-07-22,4,1088
"Brent","E09000005",2020-07-22,9,1771
"Bromley","E09000006",2020-07-22,1,1530
"Camden","E09000007",2020-07-22,1,709
"Croydon","E09000008",2020-07-22,3,1874
"Ealing","E09000009",2020-07-22,6,1600
"Enfield","E09000010",2020-07-22,1,1210
"Greenwich","E09000011",2020-07-22,4,972
"Hackney and City of London","E09000012",2020-07-22,5,910
"Hammersmith and Fulham","E09000013",2020-07-22,4,772
"Haringey","E09000014",2020-07-22,4,786
"Harrow","E09000015",2020-07-22,0,1296
"Havering","E09000016",2020-07-22,1,982
"Hillingdon","E09000017",2020-07-22,2,1139
"Hounslow","E09000018",2020-07-22,3,1096
"Islington","E09000019",2020-07-22,1,575
"Kensington and Chelsea","E09000020",2020-07-22,2,578
"Kingston upon Thames","E09000021",2020-07-22,0,749
"Lambeth","E09000022",2020-07-22,4,1390
"Lewisham","E09000023",2020-07-22,0,1224
"Merton","E09000024",2020-07-22,0,954
"Newham","E09000025",2020-07-22,2,1307
"Redbridge","E09000026",2020-07-22,1,1145
"Richmond upon Thames","E09000027",2020-07-22,1,546
"Southwark","E09000028",2020-07-22,4,1474
"Sutton","E09000029",2020-07-22,2,1021
"Tower Hamlets","E09000030",2020-07-22,3,856
"Waltham Forest","E09000031",2020-07-22,0,1044
"Wandsworth","E09000032",2020-07-22,1,1192
"Westminster","E09000033",2020-07-22,0,806
"Barking and Dagenham","E09000002",2020-07-23,2,729
"Barnet","E09000003",2020-07-23,4,1651
"Bexley","E09000004",2020-07-23,4,1092
"Brent","E09000005",2020-07-23,3,1774
"Bromley","E09000006",2020-07-23,1,1531
"Camden","E09000007",2020-07-23,2,711
"Croydon","E09000008",2020-07-23,0,1874
"Ealing","E09000009",2020-07-23,2,1602
"Enfield","E09000010",2020-07-23,1,1211
"Greenwich","E09000011",2020-07-23,3,975
"Hackney and City of London","E09000012",2020-07-23,3,913
"Hammersmith and Fulham","E09000013",2020-07-23,1,773
"Haringey","E09000014",2020-07-23,1,787
"Harrow","E09000015",2020-07-23,1,1297
"Havering","E09000016",2020-07-23,5,987
"Hillingdon","E09000017",2020-07-23,2,1141
"Hounslow","E09000018",2020-07-23,2,1098
"Islington","E09000019",2020-07-23,2,577
"Kensington and Chelsea","E09000020",2020-07-23,0,578
"Kingston upon Thames","E09000021",2020-07-23,1,750
"Lambeth","E09000022",2020-07-23,2,1392
"Lewisham","E09000023",2020-07-23,3,1227
"Merton","E09000024",2020-07-23,2,956
"Newham","E09000025",2020-07-23,4,1311
"Redbridge","E09000026",2020-07-23,2,1147
"Richmond upon Thames","E09000027",2020-07-23,2,548
"Southwark","E09000028",2020-07-23,2,1476
"Sutton","E09000029",2020-07-23,3,1024
"Tower Hamlets","E09000030",2020-07-23,4,860
"Waltham Forest","E09000031",2020-07-23,2,1046
"Wandsworth","E09000032",2020-07-23,2,1194
"Westminster","E09000033",2020-07-23,2,808
"Barking and Dagenham","E09000002",2020-07-24,0,729
"Barnet","E09000003",2020-07-24,2,1653
"Bexley","E09000004",2020-07-24,2,1094
"Brent","E09000005",2020-07-24,6,1780
"Bromley","E09000006",2020-07-24,0,1531
"Camden","E09000007",2020-07-24,1,712
"Croydon","E09000008",2020-07-24,1,1875
"Ealing","E09000009",2020-07-24,3,1605
"Enfield","E09000010",2020-07-24,1,1212
"Greenwich","E09000011",2020-07-24,2,977
"Hackney and City of London","E09000012",2020-07-24,7,920
"Hammersmith and Fulham","E09000013",2020-07-24,5,778
"Haringey","E09000014",2020-07-24,3,790
"Harrow","E09000015",2020-07-24,1,1298
"Havering","E09000016",2020-07-24,0,987
"Hillingdon","E09000017",2020-07-24,4,1145
"Hounslow","E09000018",2020-07-24,5,1103
"Islington","E09000019",2020-07-24,3,580
"Kensington and Chelsea","E09000020",2020-07-24,4,582
"Kingston upon Thames","E09000021",2020-07-24,0,750
"Lambeth","E09000022",2020-07-24,3,1395
"Lewisham","E09000023",2020-07-24,5,1232
"Merton","E09000024",2020-07-24,1,957
"Newham","E09000025",2020-07-24,1,1312
"Redbridge","E09000026",2020-07-24,2,1149
"Richmond upon Thames","E09000027",2020-07-24,1,549
"Southwark","E09000028",2020-07-24,1,1477
"Sutton","E09000029",2020-07-24,1,1025
"Tower Hamlets","E09000030",2020-07-24,7,867
"Waltham Forest","E09000031",2020-07-24,1,1047
"Wandsworth","E09000032",2020-07-24,6,1200
"Westminster","E09000033",2020-07-24,4,812
"Barking and Dagenham","E09000002",2020-07-25,1,730
"Barnet","E09000003",2020-07-25,5,1658
"Bexley","E09000004",2020-07-25,4,1098
"Brent","E09000005",2020-07-25,2,1782
"Bromley","E09000006",2020-07-25,1,1532
"Camden","E09000007",2020-07-25,3,715
